"","BPS_ID","EVT_ID","freq","acres","GROUPVEG","bps_acres","EVT_PHYS","evt_acres"
"166",1578,9202,6,1,"BPS  Riparian",76,"EVT  Riparian",6538
"167",1578,9203,1,0,"BPS  Riparian",76,"EVT  Riparian",339
"168",1578,9317,1,0,"BPS  Riparian",76,"EVT  Exotic Tree-Shrub",14779
"169",1578,9817,4,1,"BPS  Riparian",76,"EVT  Exotic Herbaceous",100697
"170",1581,7238,1,0,"BPS  Riparian",1177,"EVT  Hardwood",16541
"171",1581,7239,4,1,"BPS  Riparian",1177,"EVT  Conifer-Hardwood",23986
"172",1581,7240,2,0,"BPS  Riparian",1177,"EVT  Hardwood",16416
"173",1581,7241,63,14,"BPS  Riparian",1177,"EVT  Conifer-Hardwood",132986
"174",1581,7296,4,1,"BPS  Riparian",1177,"EVT  Developed-Low Intensity",21617
"175",1581,7297,1,0,"BPS  Riparian",1177,"EVT  Developed-Medium Intensity",10233
"176",1581,7299,83,18,"BPS  Riparian",1177,"EVT  Developed-Roads",131673
"177",1581,7301,18,4,"BPS  Riparian",1177,"EVT  Hardwood",256176
"178",1581,7302,29,6,"BPS  Riparian",1177,"EVT  Hardwood",1320325
"179",1581,7362,12,3,"BPS  Riparian",1177,"EVT  Conifer",42970
"180",1581,7366,117,26,"BPS  Riparian",1177,"EVT  Conifer",222611
"181",1581,7407,1,0,"BPS  Riparian",1177,"EVT  Conifer",21155
"182",1581,7409,3,1,"BPS  Riparian",1177,"EVT  Grassland",647
"183",1581,7466,69,15,"BPS  Riparian",1177,"EVT  Riparian",25043
"184",1581,7481,3873,861,"BPS  Riparian",1177,"EVT  Riparian",1415269
"185",1581,7905,1,0,"BPS  Riparian",1177,"EVT  Developed",29576
"186",1581,7906,24,5,"BPS  Riparian",1177,"EVT  Developed",25348
"187",1581,7907,9,2,"BPS  Riparian",1177,"EVT  Developed",20366
"188",1581,7926,4,1,"BPS  Riparian",1177,"EVT  Developed",3573
"189",1581,7927,4,1,"BPS  Riparian",1177,"EVT  Developed",1260
"190",1581,7929,1,0,"BPS  Riparian",1177,"EVT  Developed",1648
"191",1581,7970,2,0,"BPS  Riparian",1177,"EVT  Agricultural",738
"192",1581,7975,13,3,"BPS  Riparian",1177,"EVT  Agricultural",30293
"193",1581,7976,23,5,"BPS  Riparian",1177,"EVT  Agricultural",19329
"194",1581,7977,13,3,"BPS  Riparian",1177,"EVT  Agricultural",166133
"195",1581,9056,148,33,"BPS  Riparian",1177,"EVT  Riparian",478644
"196",1581,9089,707,157,"BPS  Riparian",1177,"EVT  Conifer",264915
"197",1581,9112,44,10,"BPS  Riparian",1177,"EVT  Conifer",366068
"198",1581,9114,2,0,"BPS  Riparian",1177,"EVT  Riparian",2606
"199",1581,9117,3,1,"BPS  Riparian",1177,"EVT  Riparian",19511
"200",1581,9120,2,0,"BPS  Riparian",1177,"EVT  Riparian",49032
"201",1581,9315,1,0,"BPS  Riparian",1177,"EVT  Conifer-Hardwood",8924
"202",1581,9317,2,0,"BPS  Riparian",1177,"EVT  Exotic Tree-Shrub",14779
"203",1581,9620,3,1,"BPS  Riparian",1177,"EVT  Riparian",30862
"204",1581,9817,7,2,"BPS  Riparian",1177,"EVT  Exotic Herbaceous",100697
"205",1583,7238,11,2,"BPS  Riparian",2200,"EVT  Hardwood",16541
"206",1583,7239,18,4,"BPS  Riparian",2200,"EVT  Conifer-Hardwood",23986
"207",1583,7240,36,8,"BPS  Riparian",2200,"EVT  Hardwood",16416
"208",1583,7241,130,29,"BPS  Riparian",2200,"EVT  Conifer-Hardwood",132986
"209",1583,7296,8,2,"BPS  Riparian",2200,"EVT  Developed-Low Intensity",21617
"210",1583,7297,2,0,"BPS  Riparian",2200,"EVT  Developed-Medium Intensity",10233
"211",1583,7298,1,0,"BPS  Riparian",2200,"EVT  Developed-High Intensity",4931
"212",1583,7299,135,30,"BPS  Riparian",2200,"EVT  Developed-Roads",131673
"213",1583,7301,131,29,"BPS  Riparian",2200,"EVT  Hardwood",256176
"214",1583,7302,479,107,"BPS  Riparian",2200,"EVT  Hardwood",1320325
"215",1583,7362,39,9,"BPS  Riparian",2200,"EVT  Conifer",42970
"216",1583,7366,371,83,"BPS  Riparian",2200,"EVT  Conifer",222611
"217",1583,7407,6,1,"BPS  Riparian",2200,"EVT  Conifer",21155
"218",1583,7409,14,3,"BPS  Riparian",2200,"EVT  Grassland",647
"219",1583,7466,88,20,"BPS  Riparian",2200,"EVT  Riparian",25043
"220",1583,7481,5626,1251,"BPS  Riparian",2200,"EVT  Riparian",1415269
"221",1583,7905,4,1,"BPS  Riparian",2200,"EVT  Developed",29576
"222",1583,7906,33,7,"BPS  Riparian",2200,"EVT  Developed",25348
"223",1583,7907,11,2,"BPS  Riparian",2200,"EVT  Developed",20366
"224",1583,7908,6,1,"BPS  Riparian",2200,"EVT  Developed",15607
"225",1583,7909,3,1,"BPS  Riparian",2200,"EVT  Developed",7036
"226",1583,7925,2,0,"BPS  Riparian",2200,"EVT  Developed",2946
"227",1583,7926,6,1,"BPS  Riparian",2200,"EVT  Developed",3573
"228",1583,7927,8,2,"BPS  Riparian",2200,"EVT  Developed",1260
"229",1583,7929,1,0,"BPS  Riparian",2200,"EVT  Developed",1648
"230",1583,7970,2,0,"BPS  Riparian",2200,"EVT  Agricultural",738
"231",1583,7973,2,0,"BPS  Riparian",2200,"EVT  Agricultural",8392
"232",1583,7974,1,0,"BPS  Riparian",2200,"EVT  Agricultural",7169
"233",1583,7975,27,6,"BPS  Riparian",2200,"EVT  Agricultural",30293
"234",1583,7976,34,8,"BPS  Riparian",2200,"EVT  Agricultural",19329
"235",1583,7977,43,10,"BPS  Riparian",2200,"EVT  Agricultural",166133
"236",1583,9056,81,18,"BPS  Riparian",2200,"EVT  Riparian",478644
"237",1583,9088,5,1,"BPS  Riparian",2200,"EVT  Conifer",580
"238",1583,9089,2220,494,"BPS  Riparian",2200,"EVT  Conifer",264915
